agent_code,performance_level,new_policy_count_baseline,ANBP_value_baseline,net_income_baseline,overall_conversion_rate_baseline,unique_proposals_last_21_days_baseline,unique_customers_baseline,new_policy_count_target,ANBP_value_target,net_income_target,overall_conversion_rate_target,unique_proposals_last_21_days_target,unique_customers_target,intervention_start_date,first_checkpoint,second_checkpoint,final_evaluation,new_policy_count_first_checkpoint,ANBP_value_first_checkpoint,net_income_first_checkpoint,overall_conversion_rate_first_checkpoint,unique_proposals_last_21_days_first_checkpoint,unique_customers_first_checkpoint,new_policy_count_second_checkpoint,ANBP_value_second_checkpoint,net_income_second_checkpoint,overall_conversion_rate_second_checkpoint,unique_proposals_last_21_days_second_checkpoint,unique_customers_second_checkpoint,new_policy_count_final_evaluation,ANBP_value_final_evaluation,net_income_final_evaluation,overall_conversion_rate_final_evaluation,unique_proposals_last_21_days_final_evaluation,unique_customers_final_evaluation,improvement_status
c488b483,Medium,16.125,797626.375,150434.5,1.3759608957219251,4.375,15.125,19.349999999999998,957151.6499999999,180521.4,1.6511530748663101,5.25,18.15,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c4c83ee6,High,30.0,1976626.25,265115.0,1.2371794871794872,15.0,18.0,33.0,2174288.875,291626.5,1.360897435897436,16.5,19.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c4c83ee6,Low,0.0,0.0,252260.0,0.0,13.0,17.0,0.0,0.0,327938.0,0.0,16.900000000000002,22.1,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c4c83ee6,Medium,22.5,1321758.0,264047.5,1.4605263157894737,9.0,19.0,27.0,1586109.5999999999,316857.0,1.7526315789473683,10.799999999999999,22.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c54b46f0,High,30.0,2042653.2222222222,439038.1111111111,1.2509950660270934,15.666666666666666,13.222222222222221,33.0,2246918.5444444446,482941.92222222226,1.3760945726298028,17.233333333333334,14.544444444444444,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c54b46f0,Medium,14.727272727272727,858273.0,158305.0,1.4128623901351174,3.727272727272727,15.181818181818182,17.672727272727272,1029927.6,189966.0,1.6954348681621407,4.472727272727273,18.21818181818182,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c54be95a,High,28.0,1671348.0,496004.0,1.3333333333333333,15.0,13.0,30.800000000000004,1838482.8,545604.4,1.4666666666666668,16.5,14.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c557ab5f,High,29.555555555555557,1556419.0,224899.0,1.2589852896813452,16.22222222222222,17.22222222222222,32.51111111111111,1712060.9000000001,247388.90000000002,1.3848838186494798,17.844444444444445,18.944444444444446,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c557ab5f,Low,0.0,0.0,30707.0,0.0,0.0,8.0,0.0,0.0,39919.1,0.0,0.0,10.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c557ab5f,Medium,19.666666666666668,744673.8333333334,194049.66666666666,1.7054487179487179,4.5,15.833333333333334,23.6,893608.6,232859.59999999998,2.046538461538461,5.3999999999999995,19.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c58bfa6e,High,27.818181818181817,1129951.2727272727,246304.18181818182,1.2401096283900277,15.181818181818182,14.454545454545455,30.6,1242946.4000000001,270934.60000000003,1.3641205912290306,16.700000000000003,15.900000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c58bfa6e,Medium,18.11111111111111,634740.7777777778,133549.88888888888,1.3300618045716086,6.888888888888889,12.555555555555555,21.73333333333333,761688.9333333332,160259.86666666664,1.5960741654859303,8.266666666666667,15.066666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c58e2412,High,31.5,1533733.3333333333,368883.3333333333,1.2198674533351952,16.666666666666668,16.666666666666668,34.650000000000006,1687106.6666666667,405771.6666666667,1.341854198668715,18.333333333333336,18.333333333333336,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c58e2412,Low,0.0,0.0,120186.66666666667,0.0,3.3333333333333335,16.333333333333332,0.0,0.0,156242.6666666667,0.0,4.333333333333334,21.233333333333334,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c58e2412,Medium,17.272727272727273,590564.9090909091,115945.27272727272,1.4369111280875986,5.454545454545454,16.727272727272727,20.727272727272727,708677.8909090909,139134.32727272727,1.7242933537051182,6.545454545454545,20.07272727272727,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c62748b6,High,25.666666666666668,1574649.3333333333,332838.44444444444,1.204931547767805,15.11111111111111,15.666666666666666,28.233333333333338,1732114.2666666668,366122.2888888889,1.3254247025445858,16.622222222222224,17.233333333333334,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c62748b6,Medium,13.714285714285714,612842.0,111459.57142857143,1.407142857142857,3.2857142857142856,16.714285714285715,16.457142857142856,735410.4,133751.48571428572,1.6885714285714284,3.9428571428571426,20.057142857142857,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c659c596,High,25.77777777777778,1630263.6666666667,311884.6666666667,1.2656479961077662,13.222222222222221,14.11111111111111,28.355555555555558,1793290.0333333337,343073.13333333336,1.392212795718543,14.544444444444444,15.522222222222224,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c659c596,Low,0.0,0.0,209670.0,0.0,10.5,12.0,0.0,0.0,272571.0,0.0,13.65,15.600000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c659c596,Medium,17.22222222222222,852592.7777777778,140999.11111111112,1.3788403928754807,6.555555555555555,18.444444444444443,20.666666666666664,1023111.3333333333,169198.93333333335,1.6546084714505767,7.866666666666666,22.13333333333333,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c698da4c,High,24.666666666666668,1518697.6666666667,307283.6666666667,1.2696969696969695,13.333333333333334,15.666666666666666,27.133333333333336,1670567.4333333336,338012.0333333334,1.3966666666666667,14.666666666666668,17.233333333333334,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c698da4c,Low,0.0,0.0,280883.3333333333,0.0,7.333333333333333,9.666666666666666,0.0,0.0,365148.3333333333,0.0,9.533333333333333,12.566666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c698da4c,Medium,16.714285714285715,916770.0714285715,190685.5,1.457216062415642,3.7857142857142856,15.0,20.057142857142857,1100124.0857142857,228822.6,1.7486592748987704,4.542857142857143,18.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c71f9dae,High,26.666666666666668,1374187.8333333333,244743.16666666666,1.2718585848009623,14.833333333333334,16.666666666666668,29.333333333333336,1511606.6166666667,269217.48333333334,1.3990444432810587,16.31666666666667,18.333333333333336,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c71f9dae,Medium,17.5,905576.25,206025.875,1.4502705627705628,5.25,16.125,21.0,1086691.5,247231.05,1.7403246753246753,6.3,19.349999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c724fffa,High,28.416666666666668,2079099.4166666667,394241.3333333333,1.2851348795025321,14.833333333333334,14.166666666666666,31.258333333333336,2287009.3583333334,433665.4666666667,1.4136483674527855,16.31666666666667,15.583333333333334,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c724fffa,Low,0.0,0.0,56827.5,0.0,7.0,17.5,0.0,0.0,73875.75,0.0,9.1,22.75,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c724fffa,Medium,14.833333333333334,652231.3333333334,120290.0,1.724074074074074,3.8333333333333335,15.166666666666666,17.8,782677.6,144348.0,2.068888888888889,4.6,18.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c7627e42,High,29.166666666666668,1631500.0,345073.75,1.271318557702997,14.416666666666666,16.333333333333332,32.083333333333336,1794650.0000000002,379581.12500000006,1.398450413473297,15.858333333333334,17.96666666666667,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c7627e42,Low,0.0,0.0,207592.66666666666,0.0,5.0,14.0,0.0,0.0,269870.4666666667,0.0,6.5,18.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c7627e42,Medium,14.2,257389.0,63574.2,1.5545454545454545,4.2,17.8,17.04,308866.8,76289.04,1.8654545454545453,5.04,21.36,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c766025d,High,28.714285714285715,1046571.0,230288.85714285713,1.2644360902255638,14.857142857142858,13.857142857142858,31.58571428571429,1151228.1,253317.74285714288,1.3908796992481203,16.342857142857145,15.242857142857144,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c766025d,Low,0.0,0.0,660816.0,0.0,17.0,15.0,0.0,0.0,859060.8,0.0,22.1,19.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c766025d,Medium,15.2,819089.5,176709.3,1.3352447552447553,4.7,14.6,18.24,982907.3999999999,212051.15999999997,1.6022937062937064,5.64,17.52,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c7ee131e,High,28.857142857142858,1489401.142857143,321446.14285714284,1.2438316695835494,15.0,17.428571428571427,31.742857142857147,1638341.2571428574,353590.7571428571,1.3682148365419045,16.5,19.17142857142857,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c7ee131e,Medium,19.272727272727273,501109.7272727273,109779.27272727272,1.3396773680864589,5.909090909090909,16.727272727272727,23.12727272727273,601331.6727272727,131735.12727272726,1.6076128417037505,7.090909090909091,20.07272727272727,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c7f5a4a2,High,27.0,1642272.6,302303.7,1.27254788958904,13.9,15.6,29.700000000000003,1806499.8600000003,332534.07000000007,1.3998026785479443,15.290000000000001,17.16,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c7f5a4a2,Low,0.0,0.0,418727.6,0.0,13.8,10.6,0.0,0.0,544345.88,0.0,17.94,13.78,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c7f5a4a2,Medium,15.4,667658.2,109376.4,1.2728571428571427,5.0,16.2,18.48,801189.84,131251.68,1.5274285714285711,6.0,19.439999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c80fe406,High,30.333333333333332,1894795.5555555555,423193.77777777775,1.2904189338570677,15.222222222222221,14.222222222222221,33.36666666666667,2084275.1111111112,465513.15555555554,1.4194608272427747,16.744444444444444,15.644444444444446,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c80fe406,Low,0.0,0.0,209651.33333333334,0.0,19.333333333333332,20.0,0.0,0.0,272546.73333333334,0.0,25.133333333333333,26.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c80fe406,Medium,14.5,600936.25,127277.125,1.7404897186147186,3.5,16.0,17.4,721123.5,152732.55,2.088587662337662,4.2,19.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c823ce77,High,27.5,1763137.5,340501.2,1.3223374059723385,13.6,16.1,30.250000000000004,1939451.2500000002,374551.32000000007,1.4545711465695725,14.96,17.710000000000004,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c823ce77,Low,0.0,0.0,139537.0,0.0,3.0,14.5,0.0,0.0,181398.1,0.0,3.9000000000000004,18.85,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c823ce77,Medium,17.375,861532.5,174027.0,1.6135331682206682,4.625,14.75,20.849999999999998,1033839.0,208832.4,1.9362398018648017,5.55,17.7,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c82ac81c,High,28.5,2124218.0,394614.75,1.3021891235126528,13.5,14.5,31.35,2336639.8000000003,434076.22500000003,1.4324080358639182,14.850000000000001,15.950000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c82ac81c,Low,0.0,0.0,1008836.0,0.0,20.0,18.0,0.0,0.0,1311486.8,0.0,26.0,23.400000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c82ac81c,Medium,19.0,435783.75,95594.75,1.3770053475935828,7.0,16.0,22.8,522940.5,114713.7,1.6524064171122994,8.4,19.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c8377e37,High,24.555555555555557,1995175.6666666667,367791.1111111111,1.213005545965316,12.777777777777779,13.666666666666666,27.011111111111116,2194693.2333333334,404570.22222222225,1.3343061005618477,14.055555555555557,15.033333333333333,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c8377e37,Low,0.0,0.0,246605.66666666666,0.0,9.0,13.666666666666666,0.0,0.0,320587.36666666664,0.0,11.700000000000001,17.766666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c8377e37,Medium,17.375,355902.375,70679.875,1.4223304473304472,5.75,16.25,20.849999999999998,427082.85,84815.84999999999,1.7067965367965365,6.8999999999999995,19.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c84e7e18,High,27.555555555555557,1820337.5555555555,361602.6666666667,1.2608435083435083,14.555555555555555,15.0,30.311111111111114,2002371.3111111112,397762.9333333334,1.3869278591778593,16.011111111111113,16.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c84e7e18,Low,0.0,0.0,72964.0,0.0,8.0,15.0,0.0,0.0,94853.2,0.0,10.4,19.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c84e7e18,Medium,16.0,815655.8888888889,180593.66666666666,1.2976971467167546,5.777777777777778,17.0,19.2,978787.0666666667,216712.4,1.5572365760601055,6.933333333333333,20.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c8c41b33,High,26.6,1486028.4,280019.4,1.2958198664081018,14.0,12.6,29.260000000000005,1634631.24,308021.34,1.425401853048912,15.400000000000002,13.860000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c8c41b33,Medium,11.0,518562.0,75120.0,1.1,1.0,19.0,13.2,622274.4,90144.0,1.32,1.2,22.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c9978400,High,27.8,1514843.8,354443.8,1.247001948372219,13.0,13.4,30.580000000000002,1666328.1800000002,389888.18,1.371702143209441,14.3,14.740000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c9978400,Medium,22.5,1043301.0,265427.5,1.5,8.0,18.5,27.0,1251961.2,318513.0,1.7999999999999998,9.6,22.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c9e6afaa,High,28.5,2653948.5,633535.5,1.4021739130434783,13.5,14.0,31.35,2919343.35,696889.05,1.5423913043478261,14.850000000000001,15.400000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
c9e6afaa,Medium,21.0,950859.0,278489.0,1.105263157894737,9.0,12.0,25.2,1141030.8,334186.8,1.3263157894736843,10.799999999999999,14.399999999999999,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ca469b41,High,29.666666666666668,1743474.0,363531.3333333333,1.1401519468186134,16.666666666666668,16.0,32.63333333333334,1917821.4000000001,399884.4666666667,1.254167141500475,18.333333333333336,17.6,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ca469b41,Low,0.0,0.0,17636.0,0.0,5.0,15.6,0.0,0.0,22926.8,0.0,6.5,20.28,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ca469b41,Medium,13.833333333333334,557194.5,105027.0,1.7152777777777777,3.5,16.833333333333332,16.6,668633.4,126032.4,2.058333333333333,4.2,20.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ca47ecd8,High,29.0,1743013.0,328504.4285714286,1.266323200608915,15.428571428571429,16.428571428571427,31.900000000000002,1917314.3,361354.87142857147,1.3929555206698065,16.97142857142857,18.071428571428573,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ca47ecd8,Low,0.0,0.0,236857.5,0.0,11.0,16.0,0.0,0.0,307914.75,0.0,14.3,20.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ca47ecd8,Medium,18.09090909090909,867749.1818181818,165425.0909090909,1.5249434775750565,4.2727272727272725,17.727272727272727,21.709090909090907,1041299.0181818181,198510.1090909091,1.8299321730900677,5.127272727272727,21.27272727272727,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ca83af7e,High,26.333333333333332,1888633.25,425872.5,1.2171144322902634,14.333333333333334,13.666666666666666,28.96666666666667,2077496.5750000002,468459.75000000006,1.3388258755192899,15.76666666666667,15.033333333333333,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ca83af7e,Low,0.0,0.0,488855.0,0.0,14.0,21.0,0.0,0.0,635511.5,0.0,18.2,27.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ca83af7e,Medium,16.571428571428573,773240.2857142857,136466.14285714287,1.5065501725165593,3.142857142857143,15.857142857142858,19.885714285714286,927888.3428571428,163759.37142857144,1.807860207019871,3.7714285714285714,19.02857142857143,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cacadff9,High,28.071428571428573,1425511.2142857143,268004.85714285716,1.2119288647860078,15.214285714285714,14.5,30.878571428571433,1568062.335714286,294805.3428571429,1.3331217512646087,16.735714285714288,15.950000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cacadff9,Low,0.0,0.0,302367.0,0.0,6.0,17.0,0.0,0.0,393077.10000000003,0.0,7.800000000000001,22.1,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cacadff9,Medium,17.0,896451.5,154224.25,1.7380952380952381,2.5,14.5,20.4,1075741.8,185069.1,2.085714285714286,3.0,17.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cb64180e,High,29.5,1582553.5,251899.5,1.4107551487414187,12.5,13.0,32.45,1740808.85,277089.45,1.5518306636155608,13.750000000000002,14.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cb64180e,Medium,14.0,552384.0,129030.0,1.5555555555555556,2.0,21.0,16.8,662860.7999999999,154836.0,1.8666666666666667,2.4,25.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cbb419aa,High,30.25,1356515.5,266176.5,1.200155081189564,17.0,11.75,33.275000000000006,1492167.05,292794.15,1.3201705893085205,18.700000000000003,12.925,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cbb419aa,Medium,16.4,728683.6,120641.6,1.5866666666666667,5.8,14.8,19.679999999999996,874420.32,144769.92,1.904,6.96,17.76,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cbb757f5,High,26.333333333333332,2271854.6666666665,540709.0,1.1848659003831419,14.333333333333334,15.0,28.96666666666667,2499040.1333333333,594779.9,1.3033524904214562,15.76666666666667,16.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cbb757f5,Low,0.0,0.0,358957.0,0.0,10.0,15.5,0.0,0.0,466644.10000000003,0.0,13.0,20.150000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cbb757f5,Medium,19.0,813883.6,100215.0,1.678888888888889,5.0,17.4,22.8,976660.32,120258.0,2.014666666666667,6.0,20.88,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cc266f37,High,27.636363636363637,1213113.5454545454,264504.9090909091,1.1696839578323837,15.363636363636363,15.636363636363637,30.400000000000002,1334424.9000000001,290955.4000000001,1.286652353615622,16.900000000000002,17.200000000000003,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cc266f37,Low,0.0,0.0,209657.5,0.0,7.5,13.0,0.0,0.0,272554.75,0.0,9.75,16.900000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cc266f37,Medium,19.285714285714285,1053932.2857142857,205525.85714285713,1.3300626660920778,6.142857142857143,15.285714285714286,23.142857142857142,1264718.7428571428,246631.02857142856,1.5960751993104934,7.371428571428572,18.34285714285714,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cc2832ba,High,26.25,1607610.875,342829.25,1.2697651555693752,15.125,17.5,28.875000000000004,1768371.9625000001,377112.17500000005,1.3967416711263128,16.637500000000003,19.25,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cc2832ba,Medium,16.833333333333332,804833.5833333334,150784.33333333334,1.4228472507884273,4.916666666666667,14.166666666666666,20.2,965800.3,180941.2,1.7074167009461128,5.9,17.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cc3dfb6a,High,29.333333333333332,1575859.0,364523.0,1.2405797101449274,16.666666666666668,18.333333333333332,32.266666666666666,1733444.9000000001,400975.30000000005,1.3646376811594203,18.333333333333336,20.166666666666668,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cc3dfb6a,Medium,16.5,738793.5,142221.0,1.6339285714285714,3.5,14.0,19.8,886552.2,170665.19999999998,1.9607142857142856,4.2,16.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ccd937b8,High,28.083333333333332,1634453.0,287177.5833333333,1.1948808035764558,15.5,14.083333333333334,30.89166666666667,1797898.3,315895.3416666667,1.3143688839341015,17.05,15.491666666666669,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ccd937b8,Low,0.0,0.0,113481.0,0.0,8.0,11.5,0.0,0.0,147525.30000000002,0.0,10.4,14.950000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
ccd937b8,Medium,19.166666666666668,750924.8333333334,134061.5,1.307703081232493,6.666666666666667,15.833333333333334,23.0,901109.8,160873.8,1.5692436974789916,8.0,19.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cd1f2573,High,27.363636363636363,1794951.2727272727,303172.36363636365,1.2434144802565856,14.727272727272727,14.909090909090908,30.1,1974446.4000000001,333489.60000000003,1.3677559282822442,16.2,16.400000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cd1f2573,Medium,16.333333333333332,809858.1111111111,137751.44444444444,1.3235090526757194,4.666666666666667,17.555555555555557,19.599999999999998,971829.7333333333,165301.7333333333,1.5882108632108631,5.6000000000000005,21.066666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cd20229a,High,28.454545454545453,1506975.1818181819,341623.0909090909,1.2422901823692338,15.181818181818182,15.454545454545455,31.3,1657672.7000000002,375785.4,1.3665192006061573,16.700000000000003,17.000000000000004,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cd20229a,Medium,18.22222222222222,610342.6666666666,109391.33333333333,1.3686798199698096,6.222222222222222,14.88888888888889,21.866666666666664,732411.2,131269.59999999998,1.6424157839637714,7.466666666666667,17.866666666666667,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cdb79d6f,High,26.166666666666668,1273332.3333333333,264439.3333333333,1.2531417857504812,14.0,13.833333333333334,28.78333333333334,1400665.5666666667,290883.26666666666,1.3784559643255294,15.400000000000002,15.216666666666669,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cdb79d6f,Low,0.0,0.0,503836.0,0.0,19.0,16.0,0.0,0.0,654986.8,0.0,24.7,20.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cdb79d6f,Medium,17.833333333333332,796911.3333333334,170139.58333333334,1.5432207838457839,4.583333333333333,13.666666666666666,21.4,956293.6,204167.5,1.8518649406149406,5.499999999999999,16.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cdbf502d,High,30.6,1839370.4,308786.4,1.2732468827819872,14.8,15.6,33.660000000000004,2023307.4400000002,339665.04000000004,1.400571571060186,16.28,17.16,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cdbf502d,Low,0.0,0.0,169761.5,0.0,4.5,15.0,0.0,0.0,220689.95,0.0,5.8500000000000005,19.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
cdbf502d,Medium,18.272727272727273,799264.3636363636,172829.45454545456,1.3997728133423322,5.818181818181818,14.363636363636363,21.927272727272726,959117.2363636363,207395.34545454546,1.6797273760107985,6.9818181818181815,17.236363636363635,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
